order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
2817,714,Jennifer Rivera,223,No,Stationery,UPI,10,405.91,2024-07-31 00:31,India,Bengaluru,www.tatacliq.com,82b96c3e,Y,
2818,827,Tina Miller,264,Well,Clothing,Wallet,5,680.38,2024-03-11 04:26,USA,Los Angeles,www.amazon.com,fcade282,Y,
2819,193,Jodi Campbell,263,National,Electronics,Wallet,7,368.04,2024-04-23 07:29,USA,Chicago,www.tatacliq.com,d43d706e,N,Invalid CVV.
2820,370,Bill Bentley,275,However,Electronics,Wallet,3,293.65,2024-06-01 06:12,India,Mumbai,www.flipkart.com,f2f954d6,Y,
2821,659,Emily Taylor,250,Ready,Stationery,Card,5,668.21,2023-11-12 00:34,Germany,Berlin,www.ebay.in,8a3c03e8,Y,
2822,703,Christopher Myers,203,Data,Toys,UPI,5,212.43,2024-03-28 00:36,USA,Houston,www.amazon.com,9a132245,N,Invalid CVV.
2823,767,Jean Bell,225,Happy,Stationery,Internet Banking,4,323.67,2023-12-11 23:23,Germany,Munich,www.tatacliq.com,168a6d55,Y,
2824,931,Dr. Erin Bryant DDS,201,Know,Stationery,Card,1,723.77,2024-04-01 04:10,India,Kolkata,www.snapdeal.com,15be0a18,Y,
2825,167,Kyle Ward,270,Treatment,Clothing,Card,1,810.49,2023-10-25 07:17,UK,Oxford,www.amazon.com,7cb197c3,Y,
2826,639,Tammy Wade,282,Us,Electronics,UPI,5,69.15,2024-06-12 22:45,USA,Boston,www.amazon.com,efd3e8aa,Y,
2827,150,Michelle Todd,233,Opportunity,Electronics,Wallet,7,427.57,2023-09-16 19:14,USA,Houston,www.tatacliq.com,c6bc4268,Y,
2828,646,Michelle Owen,282,Talk,Stationery,Card,3,985.12,2023-11-16 04:36,Germany,Stuttgart,www.amazon.com,6467845c,N,Invalid CVV.
2829,973,James Campbell,297,Often,Toys,UPI,8,894.66,2023-10-31 22:40,UK,Leeds,www.amazon.com,72acad3b,N,Invalid CVV.
2830,835,Shannon Knapp,228,Visit,Stationery,Card,1,979.58,2024-02-18 05:41,USA,Los Angeles,www.amazon.com,228e9f9f,N,Invalid CVV.
2831,609,Lisa Moore,225,Church,Toys,Wallet,10,506.32,2024-04-05 20:25,USA,New York,www.snapdeal.com,aa98e9b7,Y,
2832,864,Mark Peterson,239,Partner,Electronics,Wallet,10,236.62,2024-08-09 11:39,Germany,Frankfurt,www.amazon.com,0a61b629,Y,
2833,515,Jonathan Koch,262,Forward,Clothing,Wallet,2,511.54,2024-08-09 04:08,Germany,Hamburg,www.flipkart.com,d99ca2a0,Y,
2834,518,Kristen Walters,230,North,Clothing,UPI,1,92.34,2023-11-23 05:27,Germany,Munich,www.tatacliq.com,0bf922a5,N,Invalid CVV.
2835,276,William Cole,275,Buy,Electronics,Internet Banking,7,435.09,2023-12-25 17:32,Germany,Stuttgart,www.snapdeal.com,15f35f7b,Y,
2836,683,Ricky Moody,289,When,Electronics,Wallet,7,90.2,2024-04-23 08:51,Germany,Frankfurt,www.flipkart.com,71f89237,Y,
2837,663,Mr. Steven Fuller,282,Interesting,Toys,Card,8,294.98,2024-06-19 12:58,USA,Chicago,www.snapdeal.com,8bcc9b3e,Y,
2838,238,Roberto Carr,241,Up,Books,Wallet,8,467.53,2024-01-04 12:39,Germany,Frankfurt,www.snapdeal.com,7b633e7c,N,Invalid CVV.
2839,489,Bianca Chen,237,Avoid,Stationery,Internet Banking,9,372.51,2024-08-13 19:11,India,Bengaluru,www.amazon.com,8d87ef1f,Y,
2840,827,Krystal Martin,237,Some,Stationery,Wallet,2,892.48,2024-07-23 12:17,Germany,Frankfurt,www.tatacliq.com,298fca3b,Y,
2841,685,Barbara Cole,208,Away,Electronics,UPI,7,354.16,2024-08-15 11:21,India,Kolkata,www.snapdeal.com,0923cc75,N,Invalid CVV.
2842,182,Jacob Johnson,282,Play,Stationery,UPI,9,431.39,2024-05-05 18:52,India,Bengaluru,www.amazon.com,3f961b73,Y,
2843,835,John Barrera,277,Me,Electronics,UPI,5,596.39,2024-05-30 02:06,USA,Boston,www.tatacliq.com,cb680cf3,N,Invalid CVV.
2844,457,Joseph Wood,281,Compare,Clothing,Card,4,644.35,2024-02-06 19:26,USA,Boston,www.flipkart.com,76f27f8b,Y,
2845,226,Mr. Kevin Campbell,213,Keep,Electronics,UPI,1,68.49,2024-06-24 04:58,Germany,Berlin,www.tatacliq.com,d5e27b37,N,Invalid CVV.
2846,275,Gary Harris,273,Suggest,Stationery,Wallet,10,347.91,2024-01-14 19:35,USA,Los Angeles,www.flipkart.com,929535b4,Y,
2847,517,Erin Leonard,277,Health,Electronics,Card,9,20.6,2024-05-24 18:03,USA,New York,www.amazon.com,cd587f76,N,Invalid CVV.
2848,754,Vincent Huynh,225,Happy,Stationery,Internet Banking,5,786.57,2023-12-07 04:40,Germany,Hamburg,www.flipkart.com,4616fef6,N,Invalid CVV.
2849,818,Jennifer Johnson,273,At,Clothing,UPI,4,472.23,2023-09-19 08:16,UK,London,www.ebay.in,4efe7755,N,Invalid CVV.
2850,900,Diana Wright,288,Learn,Stationery,UPI,5,394.07,2024-08-12 04:47,UK,Leeds,www.tatacliq.com,7b8a7921,N,Invalid CVV.
2851,150,Nicholas Bradford,292,Meet,Clothing,Wallet,4,365.08,2024-03-28 00:24,UK,Birmingham,www.ebay.in,5b1df129,Y,
2852,360,Samantha Warren,242,Teacher,Stationery,UPI,7,657.04,2024-07-21 17:55,Germany,Frankfurt,www.snapdeal.com,108881ed,Y,
2853,782,Donald Howard,295,End,Books,Internet Banking,5,563.76,2023-11-01 15:28,USA,Chicago,www.snapdeal.com,0c5587d9,N,Invalid CVV.
2854,745,Anthony Weaver,220,Must,Clothing,Wallet,4,437.01,2024-06-23 11:47,Germany,Frankfurt,www.snapdeal.com,e7819253,N,Invalid CVV.
2855,346,Cassandra Nelson,219,Take,Stationery,Wallet,8,368.09,2023-11-25 12:35,Germany,Berlin,www.snapdeal.com,71cf28af,N,Invalid CVV.
2856,349,Elizabeth Kidd,220,Send,Clothing,Internet Banking,5,304.26,2023-10-25 16:32,Germany,Stuttgart,www.ebay.in,4d151bae,Y,
2857,464,Natalie Parker,203,Past,Books,UPI,1,364.37,2023-11-19 08:19,India,Kolkata,www.flipkart.com,ec2773b0,N,Invalid CVV.
2858,510,Stephanie Bowman,259,Energy,Electronics,Card,1,460.6,2024-02-16 19:25,UK,Manchester,www.snapdeal.com,791b5506,Y,
2859,680,Jaime Riddle,205,Benefit,Clothing,Wallet,4,915.1,2024-01-15 07:57,Germany,Munich,www.snapdeal.com,f849b2e6,N,Invalid CVV.
2860,376,Madison Doyle,281,Religious,Books,Card,4,564.42,2024-04-01 23:51,India,Mumbai,www.tatacliq.com,542f7bda,Y,
2861,443,Melissa Howe,271,There,Books,Card,6,43.26,2024-07-08 15:22,USA,New York,www.ebay.in,6c876908,N,Invalid CVV.
2862,123,Michael Crosby,284,Little,Electronics,Card,5,213.67,2024-05-07 04:55,USA,New York,www.flipkart.com,0bcf3c86,N,Invalid CVV.
2863,710,Rodney Anderson,233,Fear,Electronics,Internet Banking,8,622.34,2024-08-05 03:04,UK,Manchester,www.amazon.com,29fa140d,Y,
2864,214,Carrie Hall,218,Choice,Electronics,UPI,10,34.05,2024-08-05 18:26,USA,Houston,www.ebay.in,bc57fee6,Y,
2865,571,Daniel Morton,233,Someone,Electronics,Wallet,7,906.58,2023-11-06 18:39,UK,London,www.amazon.com,944e397d,N,Invalid CVV.
2866,607,Sara Lee,228,Choice,Toys,Internet Banking,9,716.34,2024-07-13 23:10,UK,Birmingham,www.ebay.in,fc8fd861,N,Invalid CVV.
2867,182,Manuel Newman,233,Suddenly,Clothing,Card,10,824.68,2024-01-06 12:23,India,Kolkata,www.flipkart.com,6dce831f,N,Invalid CVV.
2868,196,Jared Wallace,210,Pattern,Clothing,UPI,6,829.65,2023-12-26 15:52,UK,Manchester,www.tatacliq.com,583ca820,Y,
2869,883,Sarah Meyer,253,Machine,Electronics,Wallet,3,546.1,2024-07-20 01:58,India,Chennai,www.tatacliq.com,d81397b7,Y,
2870,353,John Ali,256,Enough,Books,Wallet,2,997.7,2024-05-14 11:14,USA,New York,www.ebay.in,be21d7d2,N,Invalid CVV.
2871,483,Nathan Allen DDS,254,Glass,Electronics,Wallet,5,883.56,2023-10-25 10:47,USA,Houston,www.amazon.com,378e8021,N,Invalid CVV.
2872,638,Timothy Griffith,215,Positive,Toys,Wallet,7,163.98,2024-05-12 18:02,India,Chennai,www.snapdeal.com,ae4c4ce9,Y,
2873,185,Rodney Rodriguez,277,Speak,Clothing,Internet Banking,1,791.15,2023-11-04 11:19,USA,Boston,www.snapdeal.com,854981dc,N,Invalid CVV.
2874,175,Betty Kaufman,255,Development,Clothing,Card,5,338.91,2024-02-28 13:45,UK,Oxford,www.snapdeal.com,ab8da7fe,Y,
2875,940,James Kramer,216,Research,Clothing,Wallet,4,678.32,2024-08-02 12:55,India,Delhi,www.flipkart.com,7e70bf14,N,Invalid CVV.
2876,900,Tammy Williams,229,Agree,Toys,Card,5,504.57,2024-06-11 13:27,India,Bengaluru,www.flipkart.com,8e1faed8,Y,
2877,248,Debra Hunter,247,First,Toys,Internet Banking,7,301.29,2024-06-18 08:20,India,Delhi,www.snapdeal.com,5b567f87,Y,
2878,904,David Chambers MD,292,Consider,Electronics,Card,4,259.07,2024-05-09 07:46,Germany,Frankfurt,www.ebay.in,38352246,N,Invalid CVV.
2879,487,Joseph Gordon,259,Crime,Electronics,Card,2,719.74,2024-01-28 23:33,UK,Oxford,www.amazon.com,2e5d9876,N,Invalid CVV.
2880,743,Erika Dennis,233,Finish,Electronics,Card,9,851.59,2023-12-20 16:44,USA,Chicago,www.flipkart.com,4b889308,N,Invalid CVV.
2881,729,Erika Davis,247,Begin,Electronics,Card,1,687.25,2024-04-03 10:14,USA,Boston,www.tatacliq.com,799eeb4c,N,Invalid CVV.
2882,221,Miguel Marks,286,Several,Stationery,UPI,1,410.96,2024-03-23 08:22,India,Chennai,www.snapdeal.com,3a54b02e,Y,
2883,499,Rachel Cardenas,243,Give,Stationery,Wallet,4,857.95,2024-09-01 19:23,India,Chennai,www.flipkart.com,70da2b99,Y,
2884,861,Jason Moore,206,Material,Toys,Wallet,4,821.0,2024-08-24 02:38,USA,Los Angeles,www.amazon.com,141af298,Y,
2885,506,Robert Salas,272,Like,Stationery,UPI,8,221.74,2024-05-14 08:25,Germany,Hamburg,www.tatacliq.com,11d75533,Y,
2886,891,Valerie Underwood,203,Need,Books,Internet Banking,10,516.28,2024-05-31 00:11,Germany,Hamburg,www.amazon.com,4335e57f,N,Invalid CVV.
2887,758,Samantha Payne,237,Woman,Books,Card,6,864.07,2024-05-19 22:50,India,Bengaluru,www.ebay.in,0538ecdc,N,Invalid CVV.
2888,152,Richard Griffin,201,Beautiful,Electronics,Card,3,777.23,2024-06-26 07:26,Germany,Stuttgart,www.flipkart.com,0922876e,N,Invalid CVV.
2889,668,Jeremy White,278,Travel,Stationery,Internet Banking,5,639.76,2023-12-09 09:58,India,Delhi,www.snapdeal.com,a24cdbe7,N,Invalid CVV.
2890,615,Charles Jones,251,Young,Clothing,Wallet,1,241.55,2024-03-27 20:34,India,Bengaluru,www.amazon.com,214a6b8d,Y,
2891,379,Marco Kim,252,Certainly,Clothing,UPI,5,627.31,2024-06-01 15:46,USA,Los Angeles,www.tatacliq.com,cc81ed96,Y,
2892,145,Eric Smith,209,Chance,Electronics,Internet Banking,8,176.66,2023-11-14 03:51,India,Bengaluru,www.amazon.com,26b3d29e,Y,
2893,350,Joy Franklin,235,Pull,Clothing,Card,2,547.76,2024-09-04 22:09,USA,Los Angeles,www.amazon.com,91545b8d,Y,
2894,340,Greg Owen,268,Conference,Toys,Internet Banking,6,797.11,2024-07-23 04:43,USA,New York,www.snapdeal.com,ec436523,Y,
2895,801,Rebecca Lewis,293,Make,Stationery,Wallet,9,125.95,2023-09-29 08:25,Germany,Munich,www.tatacliq.com,48805e3a,Y,
2896,343,Jessica Holt,268,Nice,Toys,Card,8,990.41,2024-06-28 03:31,Germany,Stuttgart,www.amazon.com,f74ce756,N,Invalid CVV.
2897,867,Emily Sullivan,265,Shake,Toys,UPI,8,431.27,2024-01-14 01:09,USA,New York,www.amazon.com,9b7612be,Y,
2898,462,Linda Johnson,216,Practice,Stationery,UPI,2,781.64,2024-01-13 19:53,Germany,Berlin,www.tatacliq.com,21f54cc1,Y,
2899,544,Bryan Jacobs,230,Check,Books,UPI,1,795.48,2023-09-09 21:43,UK,London,www.flipkart.com,ec440461,Y,
2900,569,Jennifer Vaughn,200,Southern,Toys,UPI,2,765.92,2024-07-05 09:01,India,Kolkata,www.ebay.in,a76f6a43,N,Invalid CVV.
2901,470,Daniel Olsen,233,From,Books,Wallet,10,475.25,2023-12-07 08:47,Germany,Frankfurt,www.ebay.in,a4441561,N,Invalid CVV.
2902,942,Paul Hall,214,According,Toys,Internet Banking,8,430.65,2024-01-12 17:22,India,Delhi,www.tatacliq.com,beca7c31,N,Invalid CVV.
2903,851,Carlos Curtis,287,Word,Stationery,Wallet,3,847.23,2023-11-17 02:14,USA,Boston,www.ebay.in,eb9904ff,N,Invalid CVV.
2904,209,Jacob Guerra,217,Again,Clothing,Wallet,8,546.18,2024-03-11 11:29,India,Bengaluru,www.ebay.in,08d4e2c3,N,Invalid CVV.
2905,312,Tammy Steele,258,Realize,Stationery,Internet Banking,9,846.84,2024-08-08 05:09,Germany,Frankfurt,www.amazon.com,65e74fc1,Y,
2906,846,Eric Banks,217,Learn,Electronics,UPI,7,961.61,2024-05-04 08:42,UK,Birmingham,www.tatacliq.com,b067e31f,N,Invalid CVV.
2907,280,John Gonzales,263,Way,Clothing,Internet Banking,4,5.84,2024-08-05 22:52,India,Mumbai,www.tatacliq.com,e0e9ddf3,N,Invalid CVV.
2908,897,Anne Good,212,Successful,Books,Internet Banking,2,377.72,2024-01-30 20:07,UK,Oxford,www.flipkart.com,18269dca,Y,
2909,715,Sharon Rodriguez,250,Buy,Toys,Wallet,4,887.74,2024-02-13 03:14,Germany,Frankfurt,www.tatacliq.com,fadf6f0f,Y,
2910,961,Yvette Keller,232,Section,Clothing,UPI,7,540.95,2024-07-05 11:41,Germany,Stuttgart,www.snapdeal.com,098550dd,N,Invalid CVV.
2911,122,Eric Madden,227,Finish,Clothing,Internet Banking,1,33.17,2024-08-09 06:35,USA,Houston,www.snapdeal.com,aa23d71f,Y,
2912,511,Adrian Graham,293,Body,Electronics,Card,6,578.77,2024-02-06 10:24,USA,Los Angeles,www.snapdeal.com,707281d7,Y,
2913,777,Tiffany Harvey,282,Nothing,Electronics,Wallet,1,386.39,2024-08-20 00:41,USA,Chicago,www.amazon.com,92e65144,Y,
2914,370,Bobby Burnett,206,No,Clothing,Internet Banking,10,98.72,2023-09-11 05:43,Germany,Munich,www.flipkart.com,da275de3,Y,
2915,387,Kelli Macdonald,261,Way,Stationery,Internet Banking,1,92.07,2023-11-29 08:46,India,Chennai,www.snapdeal.com,62b4d397,N,Invalid CVV.
2916,767,Stephen Anthony,206,View,Clothing,UPI,8,528.19,2024-06-22 18:16,UK,Oxford,www.tatacliq.com,f08cd17b,N,Invalid CVV.
2917,695,Jaime Taylor,278,Side,Clothing,Card,6,165.42,2024-03-06 07:00,USA,New York,www.tatacliq.com,f87afd99,Y,
2918,213,Justin Ryan,235,Tell,Toys,Wallet,6,987.91,2023-12-27 03:50,UK,Oxford,www.amazon.com,d9d7b7f6,Y,
2919,109,Richard Martin,255,Sit,Stationery,Wallet,4,633.68,2024-07-21 19:42,UK,Leeds,www.flipkart.com,a191c761,Y,
2920,517,Jerry Murillo,225,Always,Stationery,Internet Banking,10,463.69,2024-02-12 20:50,UK,Birmingham,www.tatacliq.com,306b57b7,Y,
2921,862,Stephanie Daniels,296,Particularly,Clothing,Card,7,598.7,2023-12-18 13:37,Germany,Munich,www.tatacliq.com,e80fa5af,Y,
2922,190,Karen Garcia,273,Serve,Electronics,Card,7,532.75,2024-03-09 00:33,USA,New York,www.amazon.com,a7c8af57,Y,
2923,758,Patricia Elliott,201,Director,Clothing,Card,7,991.15,2024-07-28 02:07,UK,Manchester,www.flipkart.com,18cee555,Y,
2924,498,Angel Simmons,228,Through,Electronics,Wallet,2,803.32,2023-10-03 21:06,USA,New York,www.tatacliq.com,a4b4ccdf,N,Invalid CVV.
2925,374,Grace Silva,274,But,Stationery,Card,5,690.8,2024-05-09 16:04,India,Delhi,www.tatacliq.com,6b6612c2,Y,
2926,715,Jennifer Collins,245,Apply,Books,UPI,9,777.64,2023-11-11 14:29,USA,Chicago,www.tatacliq.com,9020a984,Y,
2927,796,Thomas Black,276,Education,Toys,Card,3,484.42,2024-05-26 16:41,UK,Manchester,www.snapdeal.com,ccbc5ad8,Y,
2928,248,Deanna Clark,241,Health,Books,Card,8,809.68,2023-12-26 16:50,India,Kolkata,www.flipkart.com,e3f2f6b6,N,Invalid CVV.
2929,671,Kimberly Davis,208,Speak,Books,Wallet,7,898.54,2024-03-28 19:04,India,Delhi,www.flipkart.com,bedc9c90,N,Invalid CVV.
2930,930,Tina Bailey,204,Medical,Stationery,Wallet,4,573.59,2024-01-26 11:53,UK,Birmingham,www.ebay.in,2e0cb38c,Y,
2931,944,Tracie Martinez,226,Leader,Toys,UPI,6,237.59,2024-02-06 05:21,UK,Leeds,www.flipkart.com,14626fbd,Y,
2932,717,Taylor Hayden,231,Today,Stationery,Wallet,10,402.94,2024-02-05 06:26,UK,Oxford,www.amazon.com,152a81e3,N,Invalid CVV.
2933,812,Wayne Gibson,284,Single,Books,UPI,10,540.69,2024-01-10 14:07,USA,Chicago,www.amazon.com,44ae261d,Y,
2934,819,Alisha Kelly,213,Total,Clothing,Wallet,4,331.98,2024-04-02 17:27,India,Chennai,www.tatacliq.com,2c955a6d,Y,
2935,168,Andrea Jones,226,Republican,Electronics,Wallet,4,934.63,2024-08-05 17:17,Germany,Berlin,www.tatacliq.com,ef86cb6a,Y,
2936,223,Daniel Deleon,261,Realize,Electronics,UPI,1,707.82,2024-04-15 11:06,USA,Chicago,www.flipkart.com,7c59dd89,Y,
2937,761,Ashley Lopez,221,Position,Books,Card,10,527.58,2024-07-06 13:09,USA,New York,www.tatacliq.com,aa0302af,Y,
2938,289,Jennifer Baxter,293,Identify,Electronics,Wallet,6,312.0,2024-03-21 00:36,India,Mumbai,www.snapdeal.com,74eadf4a,Y,
2939,764,Brett Reynolds,239,Impact,Books,UPI,3,300.05,2024-04-19 18:34,UK,Manchester,www.amazon.com,95742416,Y,
2940,809,Annette Moody,235,Few,Electronics,UPI,1,699.22,2024-07-02 10:12,UK,Leeds,www.tatacliq.com,8c3c7ae0,N,Invalid CVV.
2941,818,Ashley Middleton,211,On,Stationery,Wallet,2,979.98,2024-06-11 02:54,Germany,Frankfurt,www.amazon.com,6e782ff4,N,Invalid CVV.
2942,205,Brandon Chavez,239,Skin,Clothing,UPI,4,622.89,2024-06-28 05:32,India,Delhi,www.tatacliq.com,735635f1,Y,
2943,427,Tanya Shepherd,239,Possible,Electronics,UPI,6,990.17,2023-10-21 19:43,India,Kolkata,www.flipkart.com,b164d2b0,N,Invalid CVV.
2944,980,Austin Thomas,209,Act,Stationery,Card,4,321.71,2024-04-02 07:35,UK,Oxford,www.ebay.in,37862dc3,Y,
2945,867,Linda Hall,273,Floor,Toys,Internet Banking,1,636.0,2024-02-08 06:31,USA,Los Angeles,www.tatacliq.com,c2050a3a,N,Invalid CVV.
2946,828,John Aguirre,248,First,Clothing,Wallet,10,177.4,2024-02-02 09:04,USA,Boston,www.ebay.in,03960523,Y,
2947,337,Kenneth Warner,268,Require,Clothing,Card,10,253.8,2024-02-26 05:07,India,Kolkata,www.flipkart.com,4980eab6,Y,
2948,955,Chase Roberts,279,Pass,Electronics,UPI,3,284.04,2023-12-30 15:43,USA,Chicago,www.amazon.com,cddbd4a8,N,Invalid CVV.
2949,534,Stephanie Butler,286,Impact,Electronics,Internet Banking,5,413.06,2024-01-16 00:48,USA,Chicago,www.snapdeal.com,644ff642,Y,
2950,343,James Frazier,232,Whose,Electronics,Wallet,6,107.01,2024-07-18 20:11,Germany,Hamburg,www.snapdeal.com,575a7921,N,Invalid CVV.
2951,849,Susan Stanley,204,Help,Toys,Wallet,6,812.88,2023-10-21 04:57,USA,Chicago,www.flipkart.com,365f7e59,Y,
2952,492,Kathleen Harris,279,Use,Electronics,UPI,6,25.72,2024-06-24 09:21,UK,Manchester,www.ebay.in,e3c35774,Y,
2953,691,Cindy Ho,244,Rule,Electronics,UPI,10,275.62,2024-07-17 22:04,Germany,Berlin,www.flipkart.com,08c32629,N,Invalid CVV.
2954,926,Gabriela Schaefer,277,While,Clothing,UPI,6,213.48,2024-08-02 20:14,India,Chennai,www.tatacliq.com,f9ea2914,N,Invalid CVV.
2955,145,Joseph Sellers,233,Young,Clothing,Card,9,525.42,2023-11-15 01:32,India,Mumbai,www.snapdeal.com,0a8ccdc5,N,Invalid CVV.
2956,380,Kenneth Reeves,217,Both,Toys,Wallet,4,934.89,2024-06-09 12:02,UK,Oxford,www.tatacliq.com,54205db7,N,Invalid CVV.
2957,628,Jesus Morales,255,Work,Clothing,Wallet,10,541.2,2024-01-11 12:00,UK,Leeds,www.amazon.com,d5553a61,N,Invalid CVV.
2958,817,Anthony Reid,213,Exist,Clothing,Card,7,586.32,2024-06-29 19:27,India,Bengaluru,www.snapdeal.com,c80c722e,N,Invalid CVV.
2959,184,Dr. Robert Phillips,210,Positive,Stationery,Internet Banking,9,264.41,2024-01-16 11:28,Germany,Berlin,www.ebay.in,08296e4d,N,Invalid CVV.
2960,591,Daniel Hernandez,245,Pay,Clothing,Wallet,6,5.05,2024-01-25 19:25,UK,London,www.snapdeal.com,c32c61de,N,Invalid CVV.
2961,120,Regina Moore,287,Senior,Stationery,Wallet,8,663.88,2024-07-12 10:06,UK,Oxford,www.flipkart.com,442dab94,Y,
2962,390,Jennifer Nunez,288,Final,Electronics,UPI,10,888.15,2024-04-26 03:11,Germany,Stuttgart,www.snapdeal.com,7ac812a0,N,Invalid CVV.
2963,119,Alexandra Frye,235,Each,Books,Card,6,782.63,2024-08-26 04:43,Germany,Stuttgart,www.flipkart.com,69d8df54,N,Invalid CVV.
2964,451,Joseph Jones,239,Base,Stationery,Internet Banking,5,901.73,2024-06-27 14:45,Germany,Berlin,www.tatacliq.com,f0df4d84,Y,
2965,439,Claudia Palmer,257,High,Stationery,UPI,1,845.26,2024-04-20 06:14,UK,London,www.flipkart.com,54dc98ab,N,Invalid CVV.
2966,992,Cassidy Murray,290,First,Clothing,Wallet,3,756.79,2024-01-09 22:20,UK,Oxford,www.amazon.com,0057965a,N,Invalid CVV.
2967,878,Anthony Green,296,Score,Electronics,UPI,10,248.27,2024-04-25 06:27,Germany,Stuttgart,www.amazon.com,b634257a,N,Invalid CVV.
2968,300,Kelly Mullen,241,Establish,Toys,UPI,4,23.85,2023-12-28 14:08,India,Mumbai,www.amazon.com,17768d38,Y,
2969,549,Kim Scott,270,Food,Toys,Wallet,10,336.8,2024-07-15 17:03,USA,New York,www.ebay.in,02b9baf1,N,Invalid CVV.
2970,250,Robert Morales,290,Imagine,Clothing,Wallet,6,526.56,2024-09-03 09:21,Germany,Berlin,www.flipkart.com,b9f965b1,N,Invalid CVV.
2971,435,Kristin Willis,253,Both,Electronics,Card,4,748.62,2023-12-11 20:18,USA,Chicago,www.ebay.in,24fe5421,N,Invalid CVV.
2972,316,Bianca Medina,280,Seem,Toys,UPI,7,511.13,2023-11-12 00:06,Germany,Munich,www.flipkart.com,22aa5aa8,Y,
2973,650,Sharon Thompson,209,Cover,Electronics,Internet Banking,4,373.93,2024-02-20 21:57,Germany,Berlin,www.tatacliq.com,998efdd0,Y,
2974,559,Michael Olson,228,Never,Stationery,Wallet,5,283.54,2024-06-20 13:38,UK,Leeds,www.tatacliq.com,d2b43173,N,Invalid CVV.
2975,277,Christie Murillo,286,Billion,Clothing,Internet Banking,7,248.78,2023-11-14 04:07,Germany,Hamburg,www.snapdeal.com,106b5f1f,N,Invalid CVV.
2976,813,Diane Arnold,205,I,Toys,Wallet,8,268.64,2024-01-12 15:31,Germany,Frankfurt,www.snapdeal.com,86a7c247,N,Invalid CVV.
2977,800,Colleen Sullivan,236,Level,Electronics,UPI,9,714.3,2024-01-20 19:38,USA,Boston,www.ebay.in,1dfc91ff,Y,
2978,556,Alexander Garcia,295,Meeting,Clothing,UPI,1,962.49,2024-08-13 04:30,USA,Houston,www.tatacliq.com,d091ed3a,N,Invalid CVV.
2979,529,Rhonda Lucas,271,Clear,Clothing,UPI,1,268.81,2024-08-03 08:07,USA,New York,www.tatacliq.com,ee5d419d,N,Invalid CVV.
2980,578,Andre Montoya,245,While,Stationery,UPI,10,447.93,2024-06-16 10:02,USA,Chicago,www.amazon.com,84027ad0,Y,
2981,424,Gabriela Aguirre,296,About,Clothing,Internet Banking,4,64.1,2024-04-17 23:11,India,Mumbai,www.amazon.com,f2e2cd17,N,Invalid CVV.
2982,856,Stephen Phillips,204,Vote,Clothing,UPI,7,360.28,2024-07-22 03:42,USA,Los Angeles,www.ebay.in,529af353,N,Invalid CVV.
2983,451,Brian Hall,231,Very,Toys,UPI,7,368.63,2024-03-14 08:10,UK,Manchester,www.flipkart.com,5b8b85c3,Y,
2984,521,Kathy Brown,255,Recently,Stationery,Card,1,263.93,2024-06-20 02:53,India,Kolkata,www.amazon.com,bd77c85c,Y,
2985,161,Rick Castillo,294,Firm,Electronics,UPI,10,989.65,2023-10-16 05:22,UK,Leeds,www.amazon.com,8dcc8893,Y,
2986,714,Melissa Stephens,288,Social,Toys,Wallet,6,993.65,2023-11-22 08:27,India,Kolkata,www.amazon.com,918c836a,N,Invalid CVV.
2987,614,Edward Bradley,227,Close,Clothing,UPI,7,429.25,2023-12-10 07:50,UK,Birmingham,www.tatacliq.com,015d49c7,N,Invalid CVV.
2988,535,Elizabeth Perkins,211,True,Toys,Wallet,9,489.43,2024-07-12 11:06,India,Bengaluru,www.tatacliq.com,fc645bc9,N,Invalid CVV.
2989,509,Kimberly Wright,285,Language,Clothing,Internet Banking,10,20.74,2023-09-08 10:27,UK,Manchester,www.ebay.in,f724385b,N,Invalid CVV.
2990,451,Kurt Kennedy,276,Say,Toys,UPI,1,529.12,2024-08-06 18:18,India,Bengaluru,www.flipkart.com,e320bd84,Y,
2991,808,Patrick Greene,229,Answer,Stationery,Internet Banking,10,705.85,2023-11-17 03:25,Germany,Hamburg,www.ebay.in,d42c0a11,Y,
2992,423,Douglas Wilson,235,Over,Clothing,Internet Banking,10,537.35,2023-12-16 07:07,USA,Los Angeles,www.amazon.com,6f256232,N,Invalid CVV.
2993,156,Gordon Ellison,245,Data,Stationery,Internet Banking,2,534.27,2024-08-30 14:18,Germany,Berlin,www.ebay.in,d023310a,N,Invalid CVV.
2994,414,Sharon Price,257,Pm,Electronics,Internet Banking,9,592.83,2024-04-07 05:13,India,Bengaluru,www.tatacliq.com,bcb62a86,N,Invalid CVV.
2995,271,Katherine Walker,233,Dark,Clothing,UPI,5,828.48,2024-06-15 05:11,India,Delhi,www.ebay.in,b99285a5,N,Invalid CVV.
2996,388,Joseph Anderson,213,Billion,Stationery,Internet Banking,4,784.18,2024-02-22 09:36,Germany,Munich,www.ebay.in,fb7288e8,Y,
2997,650,Scott Smith,295,To,Clothing,Wallet,5,926.04,2024-08-06 07:19,Germany,Hamburg,www.ebay.in,884aa293,Y,
2998,308,Megan Carroll,211,Through,Electronics,UPI,2,507.96,2024-06-08 17:16,USA,New York,www.flipkart.com,23324b7b,N,Invalid CVV.
